Topologia,Avg_RSSI,DIO_Count,DIS_Count,Rank_Changes,PDR,Avg_Delay,Throughput_kbps,Energy_Consumed,Attack_Class
Grid_100,-66.4,851,373,2,40.33,40.0,3.56,5.0,Flooding
Grid_100,-62.7,842,380,0,44.22,40.0,4.12,5.0,Flooding
Grid_100,-59.6,790,443,1,44.52,40.0,3.89,5.0,Flooding
Grid_100,-65.3,733,459,0,45.78,40.0,3.67,5.0,Flooding
Grid_100,-64.2,891,436,1,39.5,40.0,4.45,5.0,Flooding
Grid_100,-64.8,790,363,1,46.79,40.0,3.23,5.0,Flooding
Grid_100,-64.4,830,403,0,43.91,40.0,4.35,5.0,Flooding
Grid_100,-64.5,900,296,0,44.21,40.0,3.24,5.0,Flooding
Grid_100,-67.2,795,372,2,41.0,40.0,3.65,5.0,Flooding
Grid_100,-63.2,813,433,2,47.97,40.0,4.18,5.0,Flooding
Grid_100,-62.3,865,394,0,47.24,40.0,3.5,5.0,Flooding
Grid_100,-66.4,913,448,1,44.39,40.0,3.92,5.0,Flooding
Grid_100,-64.7,697,490,0,44.09,40.0,4.23,5.0,Flooding
Grid_100,-66.7,850,357,2,48.01,40.0,3.77,5.0,Flooding
Grid_100,-63.5,858,460,1,44.12,40.0,3.87,5.0,Flooding
Grid_100,-64.4,807,408,0,46.32,40.0,3.8,5.0,Flooding
Grid_100,-67.4,759,448,1,40.43,40.0,4.12,5.0,Flooding
Grid_100,-64.0,882,389,1,42.65,40.0,3.9,5.0,Flooding
Grid_100,-63.0,847,454,2,45.27,40.0,3.79,5.0,Flooding
Grid_100,-65.5,796,381,1,47.15,40.0,3.71,5.0,Flooding
Grid_100,-63.8,905,531,1,42.55,40.0,3.01,5.0,Flooding
Grid_100,-68.6,793,493,2,42.86,40.0,4.22,5.0,Flooding
Grid_100,-62.9,821,417,1,43.24,40.0,3.63,5.0,Flooding
Grid_100,-68.4,905,373,2,43.62,40.0,3.4,5.0,Flooding
Grid_100,-66.1,747,399,2,47.48,40.0,3.75,5.0,Flooding
Grid_100,-66.9,816,447,2,41.51,40.0,3.9,5.0,Flooding
Grid_100,-65.3,900,475,2,44.32,40.0,3.75,5.0,Flooding
Grid_100,-63.7,978,398,2,46.78,40.0,3.76,5.0,Flooding
Grid_100,-63.3,869,442,2,40.13,40.0,4.4,5.0,Flooding
Grid_100,-61.5,826,488,1,44.76,40.0,3.91,5.0,Flooding
Grid_100,-65.1,888,452,0,44.85,40.0,4.53,5.0,Flooding
Grid_100,-64.7,884,471,1,43.8,40.0,3.85,5.0,Flooding
Grid_100,-64.3,1062,417,2,43.03,40.0,3.84,5.0,Flooding
Grid_100,-63.2,722,431,1,48.29,40.0,4.16,5.0,Flooding
Grid_100,-64.3,880,455,0,43.3,40.0,3.92,5.0,Flooding
Grid_100,-65.8,949,307,1,41.19,40.0,4.3,5.0,Flooding
Grid_100,-63.5,762,470,0,44.41,40.0,4.06,5.0,Flooding
Grid_100,-64.5,841,418,0,40.56,40.0,3.99,5.0,Flooding
Grid_100,-66.6,881,494,1,43.68,40.0,3.4,5.0,Flooding
Grid_100,-64.1,785,414,1,42.87,40.0,4.02,5.0,Flooding
Grid_100,-63.5,906,471,2,41.14,40.0,3.07,5.0,Flooding
Grid_100,-63.4,975,399,2,46.2,40.0,3.51,5.0,Flooding
Grid_100,-65.7,943,523,1,47.51,40.0,4.4,5.0,Flooding
Grid_100,-62.2,837,412,1,40.75,40.0,3.47,5.0,Flooding
Grid_100,-64.6,795,440,0,42.39,40.0,3.56,5.0,Flooding
Grid_100,-62.5,897,290,0,43.4,40.0,4.14,5.0,Flooding
Grid_100,-69.3,1025,538,1,44.99,40.0,4.05,5.0,Flooding
Grid_100,-64.8,898,438,2,45.94,40.0,3.34,5.0,Flooding
Grid_100,-63.0,889,495,2,45.88,40.0,3.5,5.0,Flooding
Grid_100,-65.7,745,371,2,42.95,40.0,3.85,5.0,Flooding
Grid_100,-62.2,871,392,0,42.32,40.0,3.49,5.0,Flooding
Grid_100,-65.4,838,533,2,45.72,40.0,3.74,5.0,Flooding
Grid_100,-66.6,849,334,2,43.47,40.0,4.04,5.0,Flooding
Grid_100,-66.7,801,535,1,39.02,40.0,3.71,5.0,Flooding
Grid_100,-65.9,848,452,1,47.58,40.0,4.04,5.0,Flooding
Grid_100,-66.7,882,384,0,42.66,40.0,3.92,5.0,Flooding
Grid_100,-62.4,783,559,2,43.6,40.0,3.53,5.0,Flooding
Grid_100,-67.7,818,419,0,47.06,40.0,3.92,5.0,Flooding
Grid_100,-66.1,871,499,1,43.3,40.0,3.7,5.0,Flooding
Grid_100,-63.2,829,380,0,40.79,40.0,3.38,5.0,Flooding
Grid_100,-66.6,963,433,2,46.74,40.0,3.38,5.0,Flooding
Grid_100,-64.0,799,499,1,44.88,40.0,3.68,5.0,Flooding
Grid_100,-65.6,789,372,0,42.94,40.0,2.97,5.0,Flooding
Grid_100,-64.1,810,494,1,42.11,40.0,3.97,5.0,Flooding
Grid_100,-61.7,835,390,0,44.36,40.0,4.55,5.0,Flooding
Grid_100,-65.8,773,397,0,41.77,40.0,3.97,5.0,Flooding
Grid_100,-67.2,1010,547,1,43.69,40.0,3.47,5.0,Flooding
Grid_100,-64.9,788,521,1,48.82,40.0,4.64,5.0,Flooding
Grid_100,-68.7,929,447,0,45.93,40.0,3.63,5.0,Flooding
Grid_100,-63.7,1040,544,2,39.92,40.0,4.26,5.0,Flooding
Grid_100,-70.3,688,409,1,42.44,40.0,3.69,5.0,Flooding
Grid_100,-64.4,865,316,2,45.0,40.0,3.95,5.0,Flooding
Grid_100,-64.3,938,410,2,40.27,40.0,3.88,5.0,Flooding
Grid_100,-65.1,830,425,2,44.77,40.0,3.25,5.0,Flooding
Grid_100,-64.7,779,354,2,41.3,40.0,3.52,5.0,Flooding
Grid_100,-64.8,787,397,2,45.71,40.0,3.73,5.0,Flooding
Grid_100,-63.0,950,381,1,44.82,40.0,3.88,5.0,Flooding
Grid_100,-63.1,945,445,2,41.7,40.0,3.37,5.0,Flooding
Grid_100,-66.1,980,433,0,43.89,40.0,3.42,5.0,Flooding
Grid_100,-69.4,730,527,1,43.79,40.0,3.44,5.0,Flooding
Grid_100,-71.9,682,420,2,41.11,40.0,3.99,5.0,Flooding
Grid_100,-64.4,988,375,0,43.54,40.0,3.33,5.0,Flooding
Grid_100,-66.8,657,397,2,44.07,40.0,3.78,5.0,Flooding
Grid_100,-66.3,717,392,1,45.6,40.0,3.92,5.0,Flooding
Grid_100,-62.1,832,393,2,46.89,40.0,3.82,5.0,Flooding
Grid_100,-64.9,797,540,2,45.31,40.0,3.58,5.0,Flooding
Grid_100,-67.6,856,462,0,46.94,40.0,3.54,5.0,Flooding
Grid_100,-61.4,873,454,0,43.8,40.0,3.14,5.0,Flooding
Grid_100,-66.2,863,388,2,44.07,40.0,3.91,5.0,Flooding
Grid_100,-65.0,928,422,2,46.01,40.0,2.91,5.0,Flooding
Grid_100,-67.4,790,421,0,42.79,40.0,3.96,5.0,Flooding
Grid_100,-63.5,800,394,1,42.08,40.0,4.05,5.0,Flooding
Grid_100,-66.7,808,340,0,44.01,40.0,4.24,5.0,Flooding
Grid_100,-63.8,755,476,0,42.42,40.0,3.45,5.0,Flooding
Grid_100,-68.5,866,473,2,41.09,40.0,3.2,5.0,Flooding
Grid_100,-65.4,897,444,1,40.91,40.0,3.44,5.0,Flooding
Grid_100,-64.2,890,423,2,47.14,40.0,3.9,5.0,Flooding
Grid_100,-65.3,861,452,2,37.95,40.0,3.58,5.0,Flooding
Grid_100,-64.1,935,288,2,41.13,40.0,3.74,5.0,Flooding
Grid_100,-63.6,699,496,2,43.2,40.0,3.58,5.0,Flooding
Grid_100,-66.6,763,369,0,43.42,40.0,3.8,5.0,Flooding
Grid_100,-67.5,896,470,2,42.39,40.0,3.99,5.0,Flooding
Grid_100,-68.8,732,507,1,41.48,40.0,3.88,5.0,Flooding
Grid_100,-66.2,965,433,1,43.62,40.0,4.05,5.0,Flooding
Grid_100,-63.9,794,396,1,42.04,40.0,3.29,5.0,Flooding
Grid_100,-65.9,701,450,1,38.3,40.0,4.11,5.0,Flooding
Grid_100,-64.3,877,355,1,46.43,40.0,3.3,5.0,Flooding
Grid_100,-67.2,892,319,2,45.05,40.0,3.0,5.0,Flooding
Grid_100,-65.8,876,424,2,45.57,40.0,3.86,5.0,Flooding
Grid_100,-63.9,945,414,0,40.2,40.0,3.96,5.0,Flooding
Grid_100,-66.1,742,338,2,38.5,40.0,3.74,5.0,Flooding
Grid_100,-67.8,727,521,1,42.59,40.0,3.69,5.0,Flooding
Grid_100,-63.0,727,473,1,41.94,40.0,4.07,5.0,Flooding
Grid_100,-62.1,773,340,0,43.06,40.0,3.47,5.0,Flooding
Grid_100,-65.1,978,364,2,42.96,40.0,3.63,5.0,Flooding
Grid_100,-67.1,938,284,0,41.14,40.0,3.4,5.0,Flooding
Grid_100,-62.8,824,320,2,43.84,40.0,3.86,5.0,Flooding
Grid_100,-64.3,981,356,2,47.42,40.0,3.15,5.0,Flooding
Grid_100,-63.4,842,387,0,44.19,40.0,4.17,5.0,Flooding
Grid_100,-67.1,791,347,0,45.52,40.0,3.76,5.0,Flooding
Grid_100,-67.0,768,392,0,43.17,40.0,3.63,5.0,Flooding
Grid_100,-70.5,943,396,1,44.4,40.0,4.07,5.0,Flooding
Grid_100,-62.1,756,399,1,45.74,40.0,3.53,5.0,Flooding
Grid_100,-64.1,822,344,2,40.13,40.0,4.25,5.0,Flooding
Grid_100,-63.9,982,436,1,46.72,40.0,3.16,5.0,Flooding
Grid_100,-64.7,841,438,0,45.96,40.0,3.37,5.0,Flooding
Grid_100,-63.4,1023,493,1,42.85,40.0,4.35,5.0,Flooding
Grid_100,-66.6,832,388,2,42.19,40.0,3.55,5.0,Flooding
Grid_100,-68.4,829,411,1,42.45,40.0,3.69,5.0,Flooding
Grid_100,-64.9,793,389,1,44.57,40.0,3.64,5.0,Flooding
Grid_100,-67.2,930,399,0,43.27,40.0,3.92,5.0,Flooding
Grid_100,-69.6,873,495,0,45.2,40.0,3.87,5.0,Flooding
Grid_100,-66.0,885,393,1,42.4,40.0,4.38,5.0,Flooding
Grid_100,-66.5,876,359,2,42.27,40.0,3.73,5.0,Flooding
Grid_100,-63.3,861,311,0,40.66,40.0,3.34,5.0,Flooding
Grid_100,-65.6,956,391,2,48.14,40.0,4.6,5.0,Flooding
Grid_100,-66.5,873,479,0,40.54,40.0,3.76,5.0,Flooding
Grid_100,-64.2,913,437,2,44.48,40.0,3.86,5.0,Flooding
Grid_100,-67.2,918,441,2,41.68,40.0,3.52,5.0,Flooding
Grid_100,-64.8,820,466,0,46.6,40.0,3.64,5.0,Flooding
Grid_100,-65.6,851,543,0,44.32,40.0,3.73,5.0,Flooding
Grid_100,-66.2,912,400,0,43.43,40.0,3.89,5.0,Flooding
Grid_100,-62.0,873,459,0,44.07,40.0,3.6,5.0,Flooding
Grid_100,-66.4,802,418,2,41.0,40.0,4.36,5.0,Flooding
Grid_100,-63.8,928,513,1,41.12,40.0,3.89,5.0,Flooding
Grid_100,-65.3,866,442,1,44.76,40.0,4.05,5.0,Flooding
Grid_100,-62.3,827,304,1,41.92,40.0,3.77,5.0,Flooding
Grid_100,-63.5,966,437,0,45.06,40.0,3.39,5.0,Flooding
Grid_100,-66.2,835,243,0,42.13,40.0,3.89,5.0,Flooding
Grid_100,-66.8,836,421,2,46.82,40.0,3.63,5.0,Flooding
Grid_100,-63.2,740,464,0,45.97,40.0,4.58,5.0,Flooding
Grid_100,-67.6,719,390,0,43.25,40.0,3.82,5.0,Flooding
Grid_100,-65.2,875,340,2,43.5,40.0,3.94,5.0,Flooding
Grid_100,-69.8,896,399,2,43.88,40.0,4.25,5.0,Flooding
Grid_100,-61.9,821,517,0,44.19,40.0,3.53,5.0,Flooding
Grid_100,-65.6,884,444,0,39.47,40.0,3.95,5.0,Flooding
Grid_100,-64.5,826,420,0,46.72,40.0,3.81,5.0,Flooding
Grid_100,-62.6,833,369,1,39.58,40.0,3.64,5.0,Flooding
Grid_100,-67.3,825,370,1,45.11,40.0,3.89,5.0,Flooding
Grid_100,-65.5,935,339,0,45.43,40.0,3.59,5.0,Flooding
Grid_100,-67.6,846,391,2,45.06,40.0,3.37,5.0,Flooding
Grid_100,-63.2,951,438,2,45.34,40.0,3.53,5.0,Flooding
Grid_100,-66.1,814,409,0,42.48,40.0,4.09,5.0,Flooding
Grid_100,-67.7,907,403,1,45.63,40.0,3.98,5.0,Flooding
Grid_100,-66.0,846,473,2,45.19,40.0,3.99,5.0,Flooding
Grid_100,-62.8,990,465,0,44.68,40.0,3.8,5.0,Flooding
Grid_100,-66.8,821,469,0,41.73,40.0,3.41,5.0,Flooding
Grid_100,-65.6,898,460,0,42.99,40.0,4.38,5.0,Flooding
Grid_100,-65.0,875,361,0,45.09,40.0,4.02,5.0,Flooding
Grid_100,-62.4,748,407,1,44.84,40.0,3.24,5.0,Flooding
Grid_100,-66.3,849,411,2,40.25,40.0,4.39,5.0,Flooding
Grid_100,-65.2,997,410,1,43.65,40.0,3.85,5.0,Flooding
Grid_100,-62.9,777,380,1,46.22,40.0,3.69,5.0,Flooding
Grid_100,-65.6,893,380,0,42.85,40.0,3.25,5.0,Flooding
Grid_100,-66.6,944,341,1,42.43,40.0,3.7,5.0,Flooding
Grid_100,-65.1,787,324,1,43.12,40.0,3.67,5.0,Flooding
Grid_100,-61.7,822,390,2,46.33,40.0,2.94,5.0,Flooding
Grid_100,-65.9,744,448,0,41.8,40.0,3.4,5.0,Flooding
Grid_100,-62.8,826,478,0,42.65,40.0,4.12,5.0,Flooding
Grid_100,-66.6,816,328,1,45.18,40.0,3.92,5.0,Flooding
Grid_100,-64.7,896,356,1,43.03,40.0,3.55,5.0,Flooding
Grid_100,-64.0,953,453,0,40.2,40.0,3.88,5.0,Flooding
Grid_100,-61.4,885,398,0,44.12,40.0,3.22,5.0,Flooding
Grid_100,-64.2,855,590,1,41.92,40.0,3.83,5.0,Flooding
Grid_100,-64.9,850,450,1,43.77,40.0,3.64,5.0,Flooding
Grid_100,-63.1,627,348,1,39.82,40.0,4.07,5.0,Flooding
Grid_100,-66.4,801,388,0,43.19,40.0,3.81,5.0,Flooding
Grid_100,-62.7,865,450,0,45.2,40.0,3.75,5.0,Flooding
Grid_100,-68.4,954,557,2,46.72,40.0,3.56,5.0,Flooding
Grid_100,-64.6,834,382,1,45.41,40.0,3.54,5.0,Flooding
Grid_100,-64.1,916,517,0,39.27,40.0,3.27,5.0,Flooding
Grid_100,-62.7,815,463,0,45.41,40.0,3.41,5.0,Flooding
Grid_100,-63.7,790,420,1,46.35,40.0,4.02,5.0,Flooding
Grid_100,-67.2,983,392,0,42.99,40.0,4.09,5.0,Flooding
Grid_100,-65.6,955,294,0,43.9,40.0,3.64,5.0,Flooding
Grid_100,-66.7,767,374,0,47.21,40.0,3.96,5.0,Flooding
Grid_100,-68.3,812,515,2,41.6,40.0,3.33,5.0,Flooding
Grid_100,-64.8,727,542,2,43.33,40.0,3.36,5.0,Flooding
Grid_100,-63.1,956,522,2,45.21,40.0,4.0,5.0,Flooding
Grid_100,-64.6,771,419,0,45.03,40.0,3.82,5.0,Flooding
Grid_100,-66.3,851,481,1,41.68,40.0,3.72,5.0,Flooding
Grid_100,-67.2,1027,335,0,42.63,40.0,3.42,5.0,Flooding
Grid_100,-66.5,899,369,1,42.22,40.0,3.8,5.0,Flooding
Grid_100,-65.6,896,435,0,42.62,40.0,4.57,5.0,Flooding
Grid_100,-68.2,917,445,2,40.58,40.0,4.2,5.0,Flooding
Grid_100,-60.6,841,584,1,44.84,40.0,3.82,5.0,Flooding
Grid_100,-66.2,995,495,2,37.14,40.0,3.38,5.0,Flooding
Grid_100,-62.9,920,269,0,46.49,40.0,3.59,5.0,Flooding
Grid_100,-70.1,833,484,2,46.64,40.0,3.2,5.0,Flooding
Grid_100,-65.3,892,341,0,46.37,40.0,3.77,5.0,Flooding
Grid_100,-67.8,898,348,0,42.34,40.0,3.8,5.0,Flooding
Grid_100,-62.0,954,404,1,43.85,40.0,3.55,5.0,Flooding
Grid_100,-62.0,816,374,0,42.35,40.0,3.54,5.0,Flooding
Grid_100,-68.7,876,443,2,44.95,40.0,3.93,5.0,Flooding
Grid_100,-65.1,834,451,2,45.64,40.0,3.86,5.0,Flooding
Grid_100,-62.9,718,505,1,41.24,40.0,3.89,5.0,Flooding
Grid_100,-69.4,812,440,0,43.77,40.0,3.9,5.0,Flooding
Grid_100,-65.6,961,480,0,46.05,40.0,3.6,5.0,Flooding
Grid_100,-62.3,863,478,0,44.6,40.0,3.38,5.0,Flooding
Grid_100,-65.6,833,398,1,43.26,40.0,3.37,5.0,Flooding
Grid_100,-67.0,764,415,1,44.48,40.0,3.92,5.0,Flooding
Grid_100,-67.8,924,448,0,43.2,40.0,3.02,5.0,Flooding
Grid_100,-67.4,874,389,0,45.75,40.0,3.69,5.0,Flooding
Grid_100,-65.7,914,343,0,39.35,40.0,3.57,5.0,Flooding
Grid_100,-64.3,733,402,2,41.55,40.0,3.41,5.0,Flooding
Grid_100,-63.7,862,522,2,42.14,40.0,3.57,5.0,Flooding
Grid_100,-63.2,889,405,2,43.04,40.0,3.82,5.0,Flooding
Grid_100,-68.7,823,299,1,44.75,40.0,3.76,5.0,Flooding
Grid_100,-65.0,831,440,0,43.52,40.0,2.83,5.0,Flooding
Grid_100,-65.1,873,390,1,42.88,40.0,3.45,5.0,Flooding
Grid_100,-63.7,981,358,0,41.74,40.0,3.9,5.0,Flooding
Grid_100,-64.0,859,444,0,44.05,40.0,3.6,5.0,Flooding
Grid_100,-65.7,936,244,0,44.18,40.0,3.64,5.0,Flooding
Grid_100,-64.9,907,409,1,43.21,40.0,3.88,5.0,Flooding
Grid_100,-62.8,645,350,2,42.14,40.0,3.12,5.0,Flooding
Grid_100,-65.6,692,387,1,43.21,40.0,3.44,5.0,Flooding
Grid_100,-64.8,722,424,0,42.96,40.0,4.36,5.0,Flooding
Grid_100,-63.9,833,396,1,46.78,40.0,4.26,5.0,Flooding
Grid_100,-68.2,874,539,0,43.11,40.0,3.78,5.0,Flooding
Grid_100,-66.2,962,369,1,43.14,40.0,3.96,5.0,Flooding
Grid_100,-64.0,744,390,2,42.82,40.0,3.57,5.0,Flooding
Grid_100,-63.5,883,404,0,46.91,40.0,4.23,5.0,Flooding
Grid_100,-69.8,821,373,2,42.62,40.0,3.64,5.0,Flooding
Grid_100,-63.2,667,551,1,45.22,40.0,4.39,5.0,Flooding
Grid_100,-63.8,882,359,2,40.83,40.0,3.48,5.0,Flooding
Grid_100,-63.4,845,462,1,45.92,40.0,4.1,5.0,Flooding
Grid_100,-64.5,965,426,0,39.05,40.0,3.39,5.0,Flooding
Grid_100,-65.0,928,525,2,45.13,40.0,3.68,5.0,Flooding
Grid_100,-62.0,664,437,2,42.05,40.0,4.36,5.0,Flooding
Grid_100,-65.6,936,415,0,39.68,40.0,3.78,5.0,Flooding
Grid_100,-64.1,751,524,2,42.47,40.0,4.45,5.0,Flooding
Grid_100,-65.8,846,357,0,39.87,40.0,3.62,5.0,Flooding
Grid_100,-62.3,823,474,0,44.53,40.0,4.12,5.0,Flooding
Grid_100,-64.2,855,494,1,43.89,40.0,4.14,5.0,Flooding
Grid_100,-68.1,762,428,0,41.96,40.0,4.26,5.0,Flooding
Grid_100,-64.2,934,483,1,44.94,40.0,3.61,5.0,Flooding
Grid_100,-69.9,808,367,0,39.35,40.0,4.03,5.0,Flooding
Grid_100,-64.7,810,479,2,43.09,40.0,4.35,5.0,Flooding
Grid_100,-66.8,716,356,1,43.35,40.0,3.16,5.0,Flooding
Grid_100,-68.7,890,444,2,43.24,40.0,4.05,5.0,Flooding
Grid_100,-62.7,935,442,1,38.21,40.0,3.67,5.0,Flooding
Grid_100,-61.6,873,361,0,44.62,40.0,4.26,5.0,Flooding
Grid_100,-67.9,877,499,2,42.36,40.0,4.09,5.0,Flooding
Grid_100,-66.2,868,392,2,48.05,40.0,3.72,5.0,Flooding
Grid_100,-63.6,895,501,0,42.18,40.0,3.58,5.0,Flooding
Grid_100,-66.0,806,383,0,45.25,40.0,4.71,5.0,Flooding
Grid_100,-65.7,827,381,0,44.62,40.0,3.65,5.0,Flooding
Grid_100,-62.2,769,447,2,41.01,40.0,3.45,5.0,Flooding
Grid_100,-64.6,982,429,0,41.26,40.0,3.87,5.0,Flooding
Grid_100,-64.4,901,461,0,42.88,40.0,3.9,5.0,Flooding
Grid_100,-64.0,967,557,0,46.8,40.0,4.39,5.0,Flooding
Grid_100,-65.4,768,482,2,44.9,40.0,4.5,5.0,Flooding
Grid_100,-64.6,852,409,1,39.33,40.0,3.52,5.0,Flooding
Grid_100,-66.5,934,404,0,45.21,40.0,3.36,5.0,Flooding
Grid_100,-65.9,708,444,0,43.22,40.0,3.54,5.0,Flooding
Grid_100,-62.9,866,517,2,44.33,40.0,3.93,5.0,Flooding
Grid_100,-63.7,731,556,1,42.46,40.0,4.1,5.0,Flooding
Grid_100,-62.8,823,352,0,43.99,40.0,3.94,5.0,Flooding
Grid_100,-63.3,852,339,1,42.56,40.0,3.74,5.0,Flooding
Grid_100,-65.2,792,412,0,45.85,40.0,3.06,5.0,Flooding
Grid_100,-63.1,924,431,2,41.13,40.0,3.64,5.0,Flooding
Grid_100,-67.0,924,454,0,42.74,40.0,4.06,5.0,Flooding
Grid_100,-67.9,925,503,1,45.47,40.0,2.91,5.0,Flooding
Grid_100,-63.4,786,387,1,40.44,40.0,4.0,5.0,Flooding
Grid_100,-62.9,870,325,2,41.64,40.0,3.08,5.0,Flooding
Grid_100,-63.9,965,361,2,41.21,40.0,3.46,5.0,Flooding
Grid_100,-65.7,910,563,1,43.46,40.0,3.15,5.0,Flooding
Grid_100,-67.2,806,377,0,45.51,40.0,3.9,5.0,Flooding
Grid_100,-62.2,820,496,1,43.53,40.0,3.69,5.0,Flooding
Grid_100,-64.0,866,482,2,43.13,40.0,4.2,5.0,Flooding
Grid_100,-65.7,882,487,1,44.98,40.0,3.95,5.0,Flooding
Grid_100,-64.7,847,329,0,42.85,40.0,3.69,5.0,Flooding
Grid_100,-64.9,859,336,2,43.78,40.0,3.84,5.0,Flooding
Grid_100,-63.0,937,454,1,43.74,40.0,3.31,5.0,Flooding
Grid_100,-67.3,1008,561,0,41.43,40.0,3.48,5.0,Flooding
Grid_100,-66.0,969,395,2,41.5,40.0,3.8,5.0,Flooding
Grid_100,-67.9,730,469,0,46.98,40.0,3.27,5.0,Flooding
Grid_100,-64.3,902,365,1,42.82,40.0,4.11,5.0,Flooding
Grid_100,-67.0,870,420,0,44.62,40.0,2.97,5.0,Flooding
Grid_100,-68.0,846,452,2,42.77,40.0,3.05,5.0,Flooding
Grid_100,-64.6,808,482,0,39.57,40.0,3.78,5.0,Flooding
Grid_100,-66.7,804,422,0,45.49,40.0,2.85,5.0,Flooding
Grid_100,-64.7,1003,460,1,46.65,40.0,4.41,5.0,Flooding
Grid_100,-63.2,709,375,1,39.77,40.0,3.61,5.0,Flooding
Grid_100,-66.0,976,362,2,45.13,40.0,4.27,5.0,Flooding
Grid_100,-64.1,881,418,2,42.08,40.0,3.82,5.0,Flooding
Grid_100,-65.0,885,353,1,43.15,40.0,3.81,5.0,Flooding
Grid_100,-62.9,940,385,0,44.05,40.0,3.7,5.0,Flooding
Grid_100,-61.3,794,368,1,41.87,40.0,3.27,5.0,Flooding
Grid_100,-64.0,814,486,2,43.2,40.0,3.29,5.0,Flooding
Grid_100,-67.4,773,336,0,43.07,40.0,4.4,5.0,Flooding
Grid_100,-67.4,936,329,0,44.88,40.0,4.13,5.0,Flooding
Grid_100,-64.4,917,425,0,44.9,40.0,3.14,5.0,Flooding
Grid_100,-64.1,973,418,1,45.13,40.0,4.41,5.0,Flooding
Grid_100,-67.6,846,432,1,41.18,40.0,3.45,5.0,Flooding
Grid_100,-66.4,747,437,0,44.96,40.0,4.0,5.0,Flooding
Grid_100,-65.5,929,339,2,48.61,40.0,3.91,5.0,Flooding
Grid_100,-65.0,718,428,2,46.51,40.0,3.86,5.0,Flooding
Grid_100,-69.6,756,325,2,41.42,40.0,3.47,5.0,Flooding
Grid_100,-68.9,760,471,1,43.45,40.0,3.62,5.0,Flooding
Grid_100,-63.5,980,415,1,44.35,40.0,3.64,5.0,Flooding
Grid_100,-65.3,874,427,2,40.06,40.0,3.32,5.0,Flooding
Grid_100,-62.2,754,371,1,41.41,40.0,3.5,5.0,Flooding
Grid_100,-66.2,856,378,0,44.48,40.0,3.58,5.0,Flooding
Grid_100,-65.4,829,379,2,40.72,40.0,3.57,5.0,Flooding
Grid_100,-63.6,763,445,0,42.15,40.0,4.21,5.0,Flooding
Grid_100,-68.7,819,484,1,47.81,40.0,3.67,5.0,Flooding
Grid_100,-63.6,933,381,1,41.47,40.0,3.37,5.0,Flooding
Grid_100,-62.7,874,440,2,46.11,40.0,3.64,5.0,Flooding
Grid_100,-63.1,734,409,0,45.24,40.0,4.11,5.0,Flooding
Grid_100,-65.3,800,427,0,38.92,40.0,4.63,5.0,Flooding
Grid_100,-60.0,792,477,1,44.03,40.0,4.29,5.0,Flooding
Grid_100,-64.3,793,497,2,41.13,40.0,3.76,5.0,Flooding
Grid_100,-68.0,788,390,2,44.46,40.0,3.6,5.0,Flooding
Grid_100,-62.5,894,355,2,45.31,40.0,3.73,5.0,Flooding
Grid_100,-62.6,861,483,2,45.66,40.0,3.93,5.0,Flooding
Grid_100,-63.9,846,370,1,42.26,40.0,3.62,5.0,Flooding
Grid_100,-67.6,839,539,2,44.33,40.0,3.44,5.0,Flooding
Grid_100,-63.9,957,574,2,35.19,40.0,4.01,5.0,Flooding
Grid_100,-66.9,870,289,0,43.11,40.0,4.02,5.0,Flooding
Grid_100,-66.6,798,404,2,39.41,40.0,4.07,5.0,Flooding
Grid_100,-64.8,780,454,1,45.49,40.0,3.57,5.0,Flooding
Grid_100,-66.4,658,532,0,40.47,40.0,3.87,5.0,Flooding
Grid_100,-65.5,781,541,0,44.61,40.0,3.84,5.0,Flooding
Grid_100,-65.9,636,396,1,45.91,40.0,3.78,5.0,Flooding
Grid_100,-65.5,750,494,2,44.18,40.0,3.59,5.0,Flooding
Grid_100,-60.0,1030,434,1,41.0,40.0,3.99,5.0,Flooding
Grid_100,-62.6,724,289,2,47.86,40.0,4.17,5.0,Flooding
Grid_100,-65.6,800,393,0,43.56,40.0,3.85,5.0,Flooding
Grid_100,-66.2,847,468,0,41.8,40.0,3.71,5.0,Flooding
Grid_100,-65.8,817,413,0,44.71,40.0,3.63,5.0,Flooding
Grid_100,-64.9,879,340,1,45.91,40.0,3.89,5.0,Flooding
Grid_100,-68.8,854,407,0,43.4,40.0,3.23,5.0,Flooding
Grid_100,-64.3,756,466,2,40.82,40.0,3.46,5.0,Flooding
Grid_100,-66.3,868,452,0,44.93,40.0,3.47,5.0,Flooding
Grid_100,-68.6,888,386,0,40.3,40.0,3.51,5.0,Flooding
Grid_100,-62.6,1017,369,0,41.68,40.0,3.52,5.0,Flooding
Grid_100,-64.6,775,455,2,47.62,40.0,3.88,5.0,Flooding
Grid_100,-67.3,948,399,0,44.21,40.0,3.2,5.0,Flooding
Grid_100,-66.6,776,387,0,37.49,40.0,3.03,5.0,Flooding
Grid_100,-61.8,875,401,1,43.72,40.0,3.88,5.0,Flooding
Grid_100,-64.3,774,452,1,46.16,40.0,3.89,5.0,Flooding
Grid_100,-64.9,620,354,1,42.88,40.0,3.61,5.0,Flooding
Grid_100,-61.8,704,358,2,39.34,40.0,4.11,5.0,Flooding
Grid_100,-67.9,801,401,0,42.17,40.0,2.89,5.0,Flooding
Grid_100,-66.2,1003,423,1,43.97,40.0,4.02,5.0,Flooding
