Node_ID,Trust_Direct,Trust_Indirect,Trust_Overall,Malicious_Prob,Path_Selected,PDR,Avg_Delay,Throughput_kbps,Energy_Consumed,Packet_Loss,Anomaly_Score,Label,Attack_Class
N186,0.719,0.992,0.855,0.555,P2->P16->P22,67.87,20.22,16,1.038,31.3,0.336,0,Normal
N134,0.322,0.594,0.458,0.774,P8->P11->P30,65.92,21.22,48,4.453,33.54,0.208,1,Data Tampering
N82,0.506,0.491,0.498,0.627,P5->P13->P27,76.68,29.46,63,2.045,10.29,0.798,1,Data Tampering
N44,0.809,0.446,0.628,0.603,P4->P12->P23,89.67,11.93,82,1.902,27.23,0.659,0,Normal
N41,0.928,0.464,0.696,0.218,P6->P17->P21,57.19,45.49,72,3.461,17.44,0.566,0,Packet Drop
N180,0.202,0.558,0.38,0.288,P10->P20->P25,95.43,18.64,83,2.737,53.74,0.44,0,Normal
N16,0.437,0.894,0.666,0.09,P6->P19->P28,74.76,38.94,72,2.816,56.15,0.632,0,Normal
N16,0.63,0.827,0.728,0.453,P2->P14->P23,52.88,12.53,77,2.107,47.38,0.851,0,Normal
N116,0.268,0.608,0.438,0.694,P2->P15->P23,79.26,15.1,68,2.086,41.93,0.935,0,Normal
N74,0.717,0.554,0.636,0.606,P4->P20->P30,52.45,11.31,10,2.037,10.1,0.115,1,Packet Drop
N197,0.654,0.432,0.543,0.403,P2->P17->P23,81.43,28.87,69,4.727,57.92,0.846,0,Normal
N155,0.315,0.842,0.578,0.105,P1->P19->P29,65.57,34.93,65,2.64,32.84,0.35,0,Normal
N198,0.8,0.908,0.854,0.427,P10->P18->P21,53.69,14.55,39,3.883,1.3,0.35,0,Sybil Attack
N194,0.475,0.566,0.52,0.315,P10->P11->P23,99.57,20.3,97,2.305,44.97,0.643,0,Data Tampering
N190,0.518,0.989,0.754,0.069,P2->P19->P22,67.86,26.33,75,1.882,20.02,0.477,0,Sybil Attack
N125,0.632,0.934,0.783,0.057,P2->P12->P29,91.93,21.35,51,2.218,58.47,0.088,0,Normal
N123,0.882,0.411,0.646,0.296,P7->P17->P30,94.15,7.18,30,1.491,47.83,0.328,0,Normal
N139,0.219,0.55,0.384,0.476,P4->P12->P29,85.55,13.64,86,1.77,51.03,0.323,0,Normal
N99,0.935,0.503,0.719,0.506,P1->P18->P24,76.9,44.7,72,2.341,25.41,0.139,0,Normal
N58,0.301,0.83,0.566,0.976,P4->P12->P21,87.09,11.1,43,4.066,9.9,0.715,1,Sybil Attack
N133,0.504,0.703,0.603,0.067,P1->P11->P23,52.87,17.1,52,2.537,3.38,0.576,0,Packet Drop
N64,0.95,0.937,0.944,0.71,P7->P12->P27,64.9,26.59,20,4.97,4.78,0.094,0,Normal
N172,0.454,0.494,0.474,0.874,P9->P13->P26,68.07,35.77,29,4.209,56.26,0.182,0,Normal
N108,0.776,0.798,0.787,0.513,P3->P19->P26,63.32,24.3,26,0.677,53.81,0.376,0,Normal
N198,0.794,0.939,0.866,0.964,P5->P17->P30,83.52,29.37,63,4.309,40.17,0.641,0,Normal
N176,0.52,0.692,0.606,0.198,P2->P19->P30,78.64,17.65,68,3.583,29.0,0.981,0,Normal
N159,0.462,0.472,0.467,0.753,P2->P13->P27,81.07,6.36,87,4.117,38.26,0.768,0,Normal
N175,0.531,0.691,0.611,0.8,P6->P15->P23,54.4,10.6,42,3.0,52.09,0.402,1,Selective Forwarding
N68,0.781,0.651,0.716,0.505,P6->P15->P26,96.45,20.77,19,1.378,51.28,0.07,0,Normal
N13,0.921,0.491,0.706,0.549,P7->P15->P22,80.7,13.64,74,4.814,9.49,0.044,0,Normal
N172,0.77,0.27,0.52,0.203,P7->P11->P30,64.03,25.21,50,3.393,23.11,0.683,0,Normal
N33,0.531,0.816,0.674,0.305,P1->P19->P21,61.31,21.99,43,3.927,10.05,0.595,0,Normal
N37,0.415,0.717,0.566,0.838,P8->P11->P26,60.57,38.94,18,4.716,40.94,0.453,0,Normal
N82,0.953,0.698,0.825,0.837,P6->P15->P25,84.69,30.19,27,1.296,38.11,0.875,0,Normal
N92,0.63,0.617,0.624,0.34,P10->P17->P21,83.62,36.45,22,1.093,47.14,0.867,0,Selective Forwarding
N20,0.702,0.359,0.53,0.548,P4->P12->P22,87.85,42.72,14,2.145,38.4,0.653,0,Normal
N140,0.258,0.987,0.622,0.723,P5->P17->P25,59.17,21.59,28,4.679,5.02,0.407,0,Normal
N8,0.296,0.543,0.42,0.802,P7->P13->P24,52.19,29.29,59,1.129,8.74,0.793,0,Normal
N116,0.648,0.945,0.796,0.509,P4->P18->P22,63.83,38.06,26,4.247,54.8,0.746,0,Normal
N1,0.424,0.565,0.494,0.497,P3->P16->P25,86.78,25.97,61,2.312,37.62,0.533,0,Normal
N100,0.646,0.694,0.67,0.396,P7->P17->P22,51.39,29.11,10,4.426,34.04,0.963,0,Packet Drop
N138,0.873,0.863,0.868,0.373,P1->P20->P23,53.16,34.37,50,4.318,51.99,0.825,0,Selective Forwarding
N37,0.486,0.595,0.54,0.289,P3->P18->P26,89.53,38.38,66,0.792,35.38,0.049,0,Packet Drop
N160,0.79,0.922,0.856,0.579,P6->P12->P30,95.1,18.34,57,0.694,53.16,0.229,0,Normal
N95,0.479,0.731,0.605,0.889,P2->P11->P30,93.81,12.83,75,1.95,3.68,0.843,0,Normal
N135,0.962,0.858,0.91,0.42,P7->P13->P28,79.11,15.3,73,0.63,29.57,0.566,0,Normal
N19,0.321,0.356,0.338,0.18,P6->P12->P22,79.05,43.14,72,4.632,29.35,0.159,0,Normal
N21,0.829,0.709,0.769,0.946,P6->P12->P23,96.4,43.86,22,0.807,11.48,0.57,1,Sybil Attack
N75,0.663,0.967,0.815,0.546,P9->P16->P28,85.67,7.18,68,3.712,5.99,0.884,0,Normal
N149,0.974,0.845,0.91,0.729,P2->P19->P21,72.17,14.35,71,2.157,40.7,0.651,0,Normal
N54,0.784,0.511,0.648,0.242,P9->P12->P28,91.19,46.05,67,2.007,0.8,0.449,0,Packet Drop
N183,0.528,0.612,0.57,0.821,P4->P18->P25,60.24,20.59,55,1.65,46.61,0.189,0,Normal
N108,0.633,0.825,0.729,0.117,P6->P13->P30,71.02,10.28,37,3.069,20.14,0.24,0,Normal
N89,0.813,0.609,0.711,0.729,P2->P17->P24,95.27,10.0,14,4.132,14.88,0.383,0,Normal
N33,0.713,0.52,0.616,0.012,P1->P17->P27,86.93,46.86,48,3.608,1.76,0.926,0,Packet Drop
N129,0.877,0.636,0.756,0.935,P1->P11->P25,64.64,25.77,16,4.238,50.9,0.741,1,Packet Drop
N131,0.904,0.2,0.552,0.61,P3->P20->P23,97.11,40.9,13,2.966,20.25,0.4,0,Normal
N30,0.302,0.398,0.35,0.115,P2->P12->P24,69.88,26.42,52,1.586,39.69,0.217,0,Normal
N198,0.677,0.491,0.584,0.062,P3->P15->P25,94.98,28.38,12,1.651,3.89,0.311,0,Normal
N9,0.583,0.442,0.512,0.636,P3->P12->P29,78.39,27.44,89,4.803,45.83,0.617,0,Normal
N61,0.672,0.415,0.544,0.307,P10->P20->P24,83.51,8.75,22,2.424,17.17,0.026,0,Normal
N135,0.37,0.768,0.569,0.8,P5->P14->P24,64.78,49.07,66,0.638,27.31,0.386,0,Normal
N26,0.517,0.578,0.548,0.701,P4->P13->P30,86.47,15.12,36,1.962,41.69,0.839,0,Normal
N2,0.917,0.704,0.81,0.356,P2->P15->P24,89.87,19.52,16,1.983,4.22,0.847,0,Normal
N31,0.361,0.321,0.341,0.133,P8->P14->P23,97.05,41.4,87,1.381,20.36,0.896,0,Sybil Attack
N168,0.583,0.879,0.731,0.973,P9->P15->P26,80.89,49.34,16,0.51,48.32,0.665,1,Sybil Attack
N63,0.778,0.368,0.573,0.084,P10->P14->P23,91.27,37.71,78,1.008,9.57,0.067,0,Normal
N196,0.534,0.427,0.481,0.155,P10->P16->P24,65.98,17.51,80,3.616,13.66,0.521,0,Normal
N121,0.704,0.836,0.77,0.539,P10->P11->P28,70.69,36.49,82,1.236,49.77,0.416,0,Normal
N81,0.213,0.728,0.47,0.384,P7->P11->P23,76.24,31.65,18,0.67,29.17,0.585,0,Packet Drop
N130,0.847,0.315,0.581,0.36,P6->P20->P24,74.17,46.22,87,4.98,5.09,0.494,0,Normal
N190,0.942,0.27,0.606,0.667,P8->P11->P25,75.66,47.45,87,4.226,57.06,0.304,0,Normal
N13,0.552,0.8,0.676,0.486,P4->P20->P30,67.34,9.15,68,2.637,28.94,0.761,0,Normal
N62,0.923,0.431,0.677,0.327,P7->P12->P27,89.96,18.92,98,2.134,54.13,0.607,0,Normal
N112,0.374,0.494,0.434,0.726,P5->P16->P26,93.98,13.91,57,1.453,44.78,0.17,0,Normal
N81,0.906,0.281,0.594,0.122,P3->P13->P28,53.74,6.97,31,3.213,16.06,0.897,0,Sybil Attack
N136,0.455,0.678,0.566,0.991,P4->P14->P27,90.6,40.77,71,4.929,50.91,0.001,1,Data Tampering
N60,0.689,0.482,0.585,0.666,P7->P11->P25,83.62,20.47,19,3.61,8.29,0.889,0,Normal
N24,0.593,0.78,0.686,0.484,P9->P18->P29,99.17,37.57,84,4.893,32.85,0.052,0,Data Tampering
N1,0.948,0.577,0.762,0.639,P4->P19->P28,94.12,32.62,82,2.896,34.88,0.639,0,Normal
N41,0.345,0.557,0.451,0.275,P7->P14->P26,90.83,25.11,45,4.846,53.03,0.779,0,Normal
N171,0.414,0.518,0.466,0.363,P8->P16->P21,79.24,12.84,54,4.053,35.74,0.005,0,Packet Drop
N186,0.504,0.457,0.481,0.762,P5->P17->P24,51.73,49.53,39,1.117,44.61,0.56,0,Normal
N28,0.658,0.768,0.713,0.604,P5->P12->P30,68.95,17.39,92,2.381,31.0,0.316,0,Normal
N10,0.653,0.25,0.452,0.281,P3->P12->P27,75.19,47.83,92,4.498,9.97,0.304,0,Normal
N83,0.844,0.305,0.574,0.079,P9->P17->P30,78.05,5.9,65,2.686,43.32,0.654,0,Normal
N140,0.467,0.823,0.645,0.035,P10->P14->P27,97.99,47.57,43,2.094,29.83,0.242,0,Data Tampering
N167,0.384,0.933,0.659,0.422,P7->P16->P22,70.53,5.49,82,4.535,19.24,0.492,0,Normal
N140,0.701,0.622,0.662,0.415,P1->P13->P27,81.28,26.6,12,2.505,40.6,0.209,0,Sybil Attack
N191,0.756,0.34,0.548,0.318,P9->P13->P24,67.74,20.35,79,1.917,38.38,0.507,0,Normal
N107,0.669,0.691,0.68,0.28,P5->P11->P23,78.24,15.26,42,3.401,12.59,0.011,0,Packet Drop
N173,0.567,0.518,0.542,0.361,P5->P16->P24,76.05,39.69,69,1.259,49.94,0.731,0,Normal
N194,0.405,0.823,0.614,0.726,P10->P11->P30,70.33,38.97,74,1.495,21.02,0.241,1,Packet Drop
N135,0.33,0.375,0.353,0.053,P2->P13->P25,52.9,35.35,89,0.711,40.33,0.383,0,Sybil Attack
N1,0.315,0.547,0.431,0.08,P8->P17->P29,98.34,25.34,74,2.568,58.43,0.99,0,Normal
N128,0.637,0.535,0.586,0.929,P8->P12->P22,95.11,19.89,79,1.273,7.25,0.392,0,Normal
N82,0.459,0.407,0.433,0.653,P10->P13->P23,76.27,17.3,69,0.948,42.67,0.676,1,Data Tampering
N86,0.984,0.987,0.986,0.023,P8->P20->P23,77.37,10.86,11,2.119,57.44,0.559,0,Normal
N17,0.762,0.313,0.538,0.469,P4->P16->P25,78.86,49.24,42,4.184,12.41,0.258,0,Normal
N47,0.675,0.225,0.45,0.989,P3->P15->P24,52.22,14.71,59,2.457,43.38,0.197,0,Normal
N154,0.262,0.638,0.45,0.479,P3->P11->P26,86.57,15.21,26,4.084,42.57,0.348,0,Normal
N18,0.99,0.592,0.791,0.715,P9->P17->P22,72.84,46.62,78,3.359,28.0,0.409,0,Normal
N51,0.93,0.304,0.617,0.815,P7->P18->P27,91.86,21.94,75,4.307,7.74,0.17,0,Normal
N133,0.272,0.781,0.526,0.355,P7->P12->P24,82.52,36.62,87,2.108,7.58,0.731,0,Normal
N77,0.443,0.79,0.616,0.834,P4->P20->P30,87.02,27.34,87,0.859,27.33,0.92,0,Normal
N151,0.975,0.668,0.822,0.737,P8->P14->P22,56.78,14.05,44,3.943,46.67,0.893,1,Selective Forwarding
N5,0.953,0.895,0.924,0.387,P1->P11->P29,98.91,36.86,55,4.956,6.85,0.995,0,Normal
N82,0.528,0.954,0.741,0.858,P4->P18->P28,87.12,30.28,80,1.728,15.81,0.272,0,Normal
N40,0.761,0.943,0.852,0.943,P3->P11->P29,98.12,45.05,93,4.169,26.54,0.784,0,Normal
N91,0.281,0.248,0.264,0.146,P6->P17->P21,52.64,6.23,10,4.522,37.82,0.529,0,Sybil Attack
N140,0.738,0.229,0.484,0.527,P3->P12->P27,80.36,20.67,25,2.237,49.17,0.085,1,Sybil Attack
N60,0.701,0.792,0.746,0.575,P1->P20->P25,62.16,33.88,82,1.012,20.07,0.64,0,Normal
N95,0.964,0.915,0.94,0.139,P10->P15->P30,82.57,9.27,15,4.78,48.57,0.53,0,Normal
N42,0.712,0.465,0.588,0.538,P6->P16->P23,57.52,33.9,32,2.459,7.48,0.923,0,Normal
N110,0.265,0.69,0.478,0.782,P7->P19->P30,60.33,13.18,55,1.298,24.33,0.212,0,Normal
N73,0.869,0.557,0.713,0.642,P10->P16->P23,85.36,46.7,74,2.722,32.75,0.204,0,Normal
N101,0.202,0.433,0.318,0.165,P2->P18->P21,84.02,17.13,82,4.894,17.94,0.907,0,Normal
N3,0.483,0.58,0.532,0.881,P2->P18->P25,91.17,20.88,75,1.485,2.25,0.64,0,Normal
N19,0.248,0.661,0.454,0.447,P2->P17->P26,58.75,38.5,90,3.242,1.82,0.116,0,Normal
N6,0.737,0.786,0.762,0.617,P8->P15->P26,81.98,16.9,43,4.629,24.22,0.664,0,Normal
N199,0.36,0.551,0.456,0.844,P10->P17->P28,89.34,13.19,84,1.531,43.09,0.874,0,Normal
N147,0.532,0.956,0.744,0.702,P2->P14->P27,52.39,29.56,38,4.9,38.83,0.85,0,Normal
N2,0.608,0.73,0.669,0.546,P6->P18->P30,57.0,7.0,47,1.438,42.37,0.282,0,Normal
N45,0.633,0.936,0.784,0.354,P6->P18->P22,99.72,28.87,69,4.433,41.8,0.74,0,Normal
N11,0.959,0.394,0.676,0.627,P6->P11->P30,74.5,38.71,40,2.164,55.91,0.816,0,Normal
N167,0.512,0.347,0.43,0.565,P8->P19->P30,52.76,24.17,83,3.373,12.35,0.268,0,Normal
N78,0.324,0.219,0.272,0.318,P2->P20->P21,52.89,17.62,13,0.898,10.77,0.522,0,Normal
N52,0.475,0.519,0.497,0.792,P8->P17->P29,51.63,38.12,36,1.403,37.01,0.519,0,Normal
N54,0.913,0.788,0.85,0.866,P1->P18->P24,71.76,19.03,45,3.927,12.88,0.609,0,Normal
N97,0.556,0.312,0.434,0.315,P2->P14->P25,55.47,30.44,42,3.747,28.13,0.008,0,Normal
N28,0.846,0.31,0.578,0.771,P9->P13->P22,63.69,8.88,83,2.828,27.7,0.924,0,Normal
N189,0.817,0.6,0.708,0.577,P10->P12->P24,79.16,23.08,70,3.706,16.84,0.134,0,Normal
N155,0.827,0.602,0.714,0.894,P1->P16->P24,62.33,21.04,67,3.216,36.71,0.928,0,Normal
N148,0.29,0.926,0.608,0.989,P7->P16->P23,80.83,28.15,30,4.435,3.85,0.023,1,Packet Drop
N16,0.67,0.585,0.628,0.592,P9->P19->P22,56.16,9.63,55,3.685,52.11,0.748,0,Normal
N162,0.738,0.678,0.708,0.056,P9->P14->P26,86.25,14.69,25,0.85,21.67,0.693,0,Normal
N130,0.834,0.873,0.853,0.785,P10->P13->P25,64.58,32.39,62,4.415,30.71,0.589,1,Data Tampering
N29,0.973,0.512,0.742,0.181,P7->P17->P24,54.66,29.1,35,4.77,48.2,0.32,0,Normal
N119,0.233,0.544,0.388,0.582,P7->P16->P29,53.24,16.0,93,1.066,43.56,0.092,0,Normal
N68,0.526,0.561,0.544,0.885,P4->P13->P27,93.01,35.34,44,4.827,55.63,0.816,1,Sybil Attack
N126,0.904,0.32,0.612,0.94,P2->P19->P26,98.47,22.49,47,2.818,44.8,0.226,0,Normal
N100,0.378,0.436,0.407,0.404,P5->P11->P28,60.65,16.6,15,3.089,4.88,0.989,0,Normal
N103,0.75,1.0,0.875,0.959,P4->P14->P29,97.97,44.54,84,2.026,4.42,0.695,0,Normal
N41,0.577,0.571,0.574,0.568,P5->P14->P24,66.31,41.53,82,2.915,56.82,0.56,1,Data Tampering
N110,0.262,0.631,0.446,0.041,P4->P18->P26,70.9,39.75,12,0.515,12.98,0.801,0,Normal
N73,0.742,0.44,0.591,0.184,P6->P12->P28,54.18,41.67,98,1.761,13.6,0.856,0,Packet Drop
N42,0.695,0.931,0.813,0.914,P4->P15->P29,70.75,49.06,28,4.413,38.94,0.873,0,Normal
N68,0.206,0.293,0.25,0.616,P7->P15->P21,76.12,41.15,87,3.724,7.92,0.998,0,Normal
N72,0.965,0.532,0.748,0.962,P1->P18->P28,56.55,45.39,43,1.186,51.17,0.015,1,Packet Drop
N58,0.381,0.887,0.634,0.67,P6->P18->P24,56.54,46.77,26,1.862,44.65,0.862,0,Normal
N97,0.252,0.905,0.578,0.168,P4->P14->P26,54.92,20.99,29,1.163,38.4,0.269,0,Normal
N198,0.691,0.909,0.8,0.704,P8->P13->P24,55.62,20.13,74,4.958,12.21,0.325,0,Normal
N139,0.343,0.349,0.346,0.418,P8->P19->P29,98.17,21.49,83,4.23,30.64,0.242,0,Normal
N77,0.942,0.446,0.694,0.984,P6->P14->P27,91.18,15.9,82,4.453,28.3,0.805,0,Normal
N163,0.397,0.549,0.473,0.884,P9->P16->P30,55.71,33.31,61,3.053,45.15,0.916,0,Normal
N45,0.755,0.923,0.839,0.636,P3->P15->P21,63.09,14.46,94,2.084,0.24,0.896,0,Normal
N51,0.424,0.332,0.378,0.373,P3->P20->P24,95.52,19.46,40,1.424,19.1,0.824,0,Normal
N130,0.841,0.593,0.717,0.565,P1->P15->P24,60.65,19.15,82,3.69,42.7,0.274,0,Normal
N182,0.993,0.32,0.656,0.629,P2->P15->P29,81.69,46.4,38,4.527,4.19,0.368,1,Sybil Attack
N28,0.544,0.62,0.582,0.554,P7->P14->P30,77.92,40.02,36,3.632,24.47,0.382,0,Normal
N95,0.392,0.418,0.405,0.846,P2->P19->P30,66.51,24.72,81,3.487,20.2,0.383,0,Normal
N125,0.422,0.657,0.54,0.324,P2->P11->P28,99.24,44.18,81,1.159,41.01,0.862,0,Normal
N149,0.288,0.752,0.52,0.144,P9->P11->P22,87.24,10.28,32,4.335,15.51,0.338,0,Normal
N19,0.597,0.895,0.746,0.864,P8->P13->P26,98.79,14.09,78,4.431,51.75,0.791,0,Normal
N145,0.866,0.838,0.852,0.036,P8->P11->P27,63.48,19.34,42,2.363,48.96,0.096,0,Sybil Attack
N169,0.273,0.26,0.266,0.767,P6->P20->P24,67.23,42.78,48,3.567,37.73,0.916,0,Normal
N12,0.634,0.432,0.533,0.355,P8->P13->P22,94.89,35.41,71,4.417,18.76,0.996,0,Normal
N62,0.97,0.605,0.788,0.556,P4->P16->P25,53.94,10.16,22,4.531,9.06,1.0,0,Normal
N100,0.24,0.405,0.322,0.625,P7->P13->P23,71.8,25.24,42,1.536,58.04,0.655,1,Selective Forwarding
N63,0.697,0.496,0.596,0.644,P4->P20->P29,98.96,37.34,20,2.638,12.72,0.311,0,Normal
N75,0.772,0.472,0.622,0.555,P1->P20->P25,74.32,25.5,92,2.722,26.11,0.29,0,Normal
N154,0.404,0.781,0.592,0.646,P4->P19->P29,61.19,35.17,22,2.905,56.0,0.937,0,Normal
N116,0.388,0.612,0.5,0.426,P3->P19->P21,62.21,46.31,52,2.136,29.8,0.474,0,Normal
N72,0.356,0.608,0.482,0.815,P7->P20->P29,67.35,42.73,75,0.81,45.04,0.89,1,Data Tampering
N7,0.738,0.685,0.712,0.139,P4->P16->P22,65.44,23.19,46,1.134,52.41,0.399,0,Packet Drop
N123,0.623,0.726,0.674,0.563,P9->P17->P26,98.52,18.36,17,3.295,55.76,0.812,0,Normal
N81,0.733,0.676,0.704,0.766,P8->P14->P24,69.01,48.47,12,4.952,10.3,0.359,0,Normal
N24,0.352,0.33,0.341,0.365,P4->P11->P24,97.48,17.91,16,4.832,7.6,0.183,0,Normal
N130,0.561,0.477,0.519,0.17,P6->P19->P23,79.53,31.55,64,4.103,12.89,0.751,0,Normal
N154,0.817,0.454,0.636,0.843,P10->P11->P22,96.14,36.22,50,4.073,58.13,0.305,0,Normal
N58,0.499,0.704,0.601,0.639,P9->P12->P25,90.5,34.14,63,1.608,11.81,0.63,0,Normal
N55,0.939,0.431,0.685,0.856,P1->P17->P27,57.03,29.06,21,3.642,55.17,0.957,0,Normal
N165,0.386,0.435,0.41,0.488,P5->P11->P21,75.3,37.39,53,4.655,20.01,0.048,0,Normal
N155,0.53,0.996,0.763,0.757,P9->P11->P21,50.02,44.92,27,4.45,7.49,0.266,0,Normal
N172,0.589,0.249,0.419,0.31,P8->P11->P30,56.73,13.99,49,3.867,1.3,0.377,0,Packet Drop
N172,0.228,0.725,0.476,0.924,P7->P19->P26,89.85,45.2,50,4.276,19.05,0.982,0,Normal
N115,0.341,0.736,0.538,0.53,P9->P15->P25,54.38,22.63,13,1.676,9.75,0.624,0,Normal
N49,0.994,0.757,0.876,0.134,P4->P19->P30,86.57,45.18,52,3.178,18.19,0.74,0,Normal
N6,0.723,0.391,0.557,0.479,P2->P11->P26,99.77,16.56,63,2.053,42.49,0.462,0,Packet Drop
N34,0.961,0.848,0.904,0.659,P2->P18->P26,60.89,36.92,59,1.536,15.56,0.652,1,Data Tampering
N166,0.711,0.574,0.642,0.065,P8->P11->P30,98.78,37.65,22,1.231,47.83,0.492,0,Normal
N83,0.576,0.923,0.75,0.347,P3->P20->P25,90.69,18.03,22,4.402,57.47,0.027,0,Normal
N47,0.709,0.822,0.766,0.903,P2->P17->P28,69.43,23.99,88,1.229,0.37,0.038,0,Normal
N95,0.917,0.587,0.752,0.26,P8->P17->P30,75.28,10.02,57,3.525,8.15,0.83,0,Packet Drop
N200,0.554,0.377,0.466,0.551,P8->P13->P30,95.87,16.13,82,3.542,28.24,0.37,1,Sybil Attack
N191,0.486,0.596,0.541,0.887,P9->P14->P24,69.21,24.47,42,4.027,2.34,0.363,0,Normal
N167,0.492,0.434,0.463,0.098,P1->P18->P30,85.5,21.79,61,3.688,8.16,0.962,0,Packet Drop
N86,0.635,0.445,0.54,0.002,P5->P19->P24,75.7,27.97,73,3.741,44.58,0.669,0,Normal
N4,0.465,0.753,0.609,0.249,P7->P11->P23,64.44,28.59,35,2.423,30.99,0.8,0,Normal
N73,0.698,0.728,0.713,0.336,P9->P12->P30,85.56,27.87,52,4.324,27.29,0.811,0,Normal
N173,0.539,0.912,0.726,0.932,P2->P16->P25,79.35,34.02,20,4.105,46.03,0.457,1,Selective Forwarding
N7,0.709,0.466,0.588,0.816,P3->P15->P25,77.3,7.49,27,0.523,20.16,0.537,1,Sybil Attack
N170,0.426,0.95,0.688,0.782,P10->P11->P30,70.5,49.72,34,2.73,52.52,0.728,0,Normal
N13,0.361,0.747,0.554,0.62,P8->P20->P23,92.82,43.97,34,1.72,11.16,0.847,0,Normal
N149,0.836,0.258,0.547,0.49,P6->P15->P21,57.43,46.04,39,4.026,28.38,0.177,0,Normal
N40,0.83,0.953,0.892,0.895,P7->P11->P21,71.05,19.61,75,4.548,0.77,0.464,0,Normal
N140,0.416,0.74,0.578,0.76,P8->P20->P21,98.4,18.9,74,0.772,1.63,0.638,1,Selective Forwarding
N169,0.855,0.725,0.79,0.726,P5->P12->P28,95.1,48.81,33,0.956,51.04,0.42,0,Normal
N53,0.79,0.323,0.556,0.562,P1->P15->P28,75.7,41.65,58,4.533,46.27,0.181,0,Normal
N153,0.95,0.346,0.648,0.295,P8->P18->P24,92.58,38.35,32,4.383,44.25,0.443,0,Normal
N57,0.747,0.396,0.572,0.103,P2->P13->P26,50.03,43.09,64,1.46,23.94,0.137,0,Packet Drop
N145,0.49,0.627,0.558,0.456,P10->P19->P24,69.12,47.69,19,3.482,56.81,0.29,0,Data Tampering
N155,0.578,0.502,0.54,0.841,P10->P20->P30,92.0,31.18,99,1.092,54.52,0.782,1,Packet Drop
N198,0.703,0.256,0.48,0.057,P5->P16->P22,53.06,41.5,72,1.782,34.64,0.774,0,Normal
N89,0.75,0.644,0.697,0.115,P10->P12->P24,57.75,47.66,70,3.625,31.2,0.83,0,Normal
N76,0.713,0.47,0.591,0.859,P2->P19->P30,80.24,24.36,30,3.556,35.83,0.9,1,Packet Drop
N160,0.693,0.79,0.742,0.983,P6->P20->P30,66.58,49.63,63,1.217,16.7,0.872,0,Normal
N77,0.563,0.547,0.555,0.92,P3->P15->P30,92.12,15.3,28,1.877,43.7,0.331,1,Sybil Attack
N106,0.335,0.286,0.31,0.859,P10->P14->P22,85.5,25.59,54,4.944,43.82,0.165,0,Normal
N155,0.38,0.866,0.623,0.471,P8->P18->P21,77.79,31.78,44,2.72,25.88,0.41,0,Normal
N138,0.866,0.631,0.748,0.347,P6->P17->P23,66.14,46.17,50,2.823,10.84,0.87,0,Packet Drop
N92,0.306,0.483,0.394,0.111,P4->P14->P28,63.96,19.25,52,3.662,7.8,0.132,0,Normal
N152,0.587,0.531,0.559,0.738,P8->P18->P27,61.84,6.61,20,2.248,54.94,0.265,0,Normal
N76,0.422,0.647,0.534,0.276,P10->P15->P28,56.84,36.22,82,2.813,22.46,0.925,0,Sybil Attack
N62,0.716,0.394,0.555,0.801,P8->P13->P28,86.67,41.51,38,2.202,14.84,0.35,0,Normal
N70,0.313,0.727,0.52,0.517,P4->P16->P21,86.93,20.63,26,4.063,46.44,0.756,0,Normal
N182,0.311,0.766,0.538,0.487,P3->P20->P26,61.92,41.2,63,3.849,38.64,0.466,0,Data Tampering
N173,0.81,0.898,0.854,0.896,P4->P19->P23,88.3,40.8,92,0.749,44.35,0.948,0,Normal
N99,0.718,0.965,0.841,0.334,P8->P19->P25,76.34,40.18,49,2.729,52.23,0.167,0,Normal
N184,0.277,0.284,0.28,0.9,P3->P12->P25,95.65,26.39,24,1.045,36.25,0.997,1,Data Tampering
N168,0.434,0.522,0.478,0.565,P2->P20->P29,73.5,27.35,96,3.479,35.7,0.484,0,Normal
N148,0.207,0.509,0.358,0.129,P8->P11->P30,98.17,43.29,12,0.624,32.16,0.382,0,Normal
N142,0.715,0.874,0.794,0.079,P9->P16->P24,59.64,23.65,33,0.991,21.79,0.034,0,Packet Drop
N113,0.551,0.715,0.633,0.672,P7->P11->P22,57.91,44.56,20,4.094,8.14,0.461,0,Normal
N185,0.805,0.328,0.566,0.203,P9->P18->P24,79.37,18.31,92,4.302,58.9,0.271,0,Packet Drop
N40,0.587,0.944,0.766,0.892,P10->P12->P29,55.31,7.64,58,1.802,17.4,0.747,1,Sybil Attack
N38,0.403,0.756,0.58,0.583,P1->P20->P30,84.65,40.22,50,0.699,44.01,0.733,1,Data Tampering
N27,0.753,0.353,0.553,0.021,P4->P11->P29,86.16,34.66,67,3.48,59.32,0.814,0,Normal
N196,0.815,0.802,0.808,0.974,P4->P19->P26,78.63,38.47,55,3.91,15.59,0.637,0,Normal
N157,0.57,0.241,0.406,0.814,P5->P12->P22,50.99,36.6,59,4.948,23.18,0.2,0,Normal
N156,0.654,0.592,0.623,0.744,P9->P18->P27,96.89,18.98,99,4.729,51.0,0.79,0,Normal
N56,0.539,0.725,0.632,0.272,P5->P15->P22,99.83,19.21,74,3.589,10.3,0.882,0,Normal
N73,0.5,0.342,0.421,0.504,P3->P16->P30,52.32,42.38,84,3.623,25.84,0.42,0,Normal
